q_id,q_status,q_date,q_year,ia_date,wd_date,on_date,entity,project_name,developer,utility,county_1,county_2,county_3,state,region,service,poi_name,prop_date,prop_year,IA_status_raw,IA_status_clean,type_clean,type1,type2,type3,mw1,mw2,mw3
W3-159,withdrawn,10/29/2010,2010,,5/5/2016,,PJM,Monmouth West Solar I,,JCPL,monmouth,,,NJ,PJM,Capacity,Hornerstown-Windsor 34kV,6/30/2015,2015,System Impact Study,System Impact Study,Solar,Solar,,,12,,
W3-171,withdrawn,10/29/2010,2010,,4/10/2012,,PJM,Rancocas Road Solar Project,,PSEG,burlington,,,NJ,PJM,Capacity,Levittown 13kV,4/30/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,2,,
J08_MTX14,withdrawn,1/3/2003,2003,,4/22/2003,,PJM,,,Unknown,middlesex,,,NJ,PJM,Capacity,Sayreville 230kV,6/30/2005,2005,Withdrawn,Withdrawn,Unknown,Unknown,,,0,,
AF1-263,withdrawn,9/30/2019,2019,,3/2/2020,,PJM,,,JCPL,salem,,,NJ,PJM,Capacity,Bennett-Farmingdale 2 34.5 kV,10/1/2019,2019,System Impact Study,System Impact Study,Solar,Solar,,,0,,
AH2-201,active,3/8/2022,2022,,,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,TBD 12kV,1/1/2025,2025,In Progress,Feasibility Study,Solar+Battery,Solar,Battery,,5,,
AE1-083,withdrawn,8/28/2018,2018,,6/19/2019,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Busselton 13kV,5/31/2019,2019,Feasibility Study,Feasibility Study,Solar,Solar,,,5,,
Z1-031,withdrawn,6/25/2013,2013,,12/5/2014,,PJM,,,JCPL,unknown,,,NJ,PJM,Energy,Lake Nelson-Middlesex 230kV,7/31/2014,2014,System Impact Study,System Impact Study,Unknown,Unknown,,,0,,
AE2-066,withdrawn,2/6/2019,2019,,5/15/2019,,PJM,,,PSEG,gloucester,,,NJ,PJM,Capacity,Gloucester 13 kV,12/10/2019,2019,Withdrawn,Withdrawn,Solar,Solar,,,5,,
Y1-042,withdrawn,3/30/2012,2012,,8/28/2012,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Vineland 12kV,9/1/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,4,,
AC1-170,withdrawn,10/31/2016,2016,,4/28/2017,,PJM,,,JCPL,mercer,,,NJ,PJM,Energy,New Canton 12.47V,10/1/2017,2017,System Impact Study,System Impact Study,Battery,Battery,,,1,,
AE2-334,active,4/1/2019,2019,,,,PJM,Gloucester Solar I,,AEC,gloucester,,,NJ,PJM,Capacity,Clayton-Williamstown 69 kV,12/31/2026,2026,IA Executed,IA Executed,Solar,Solar,,,44,,
AE2-164,withdrawn,3/15/2019,2019,,8/14/2019,,PJM,,,PSEG,bergen,,,NJ,PJM,Capacity,Saddle Brook 13.2 kV,3/2/2020,2020,System Impact Study,System Impact Study,Solar,Solar,,,1,,
AG2-254,active,3/18/2021,2021,,,,PJM,,,JCPL,burlington,,,NJ,PJM,Capacity,New Lisbon 12.47 kV,3/30/2022,2022,In Progress,Feasibility Study,Solar,Solar,,,4,,
AE2-213,withdrawn,3/20/2019,2019,,8/14/2019,,PJM,,,PSEG,gloucester,,,NJ,PJM,Capacity,Thorofare 13.2 kV,3/2/2020,2020,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,3,3,
T44,withdrawn,9/19/2007,2007,,7/28/2009,,PJM,,,PSEG,essex,,,NJ,PJM,Capacity,Essex 230kV,9/19/2014,2014,System Impact Study,System Impact Study,Gas,Gas,,,205,,
W4-100,withdrawn,1/31/2011,2011,,7/8/2011,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Capacity,Exxon-NewYork Life 34.5kV,12/31/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,20,,
W2-006,withdrawn,5/12/2010,2010,,11/19/2010,,PJM,,,JCPL,morris,,,NJ,PJM,Capacity,Newburgh 12kV,11/30/2010,2010,Feasibility Study,Feasibility Study,Solar,Solar,,,1,,
W2-004,withdrawn,5/12/2010,2010,,5/23/2012,,PJM,,,PSEG,essex,,,NJ,PJM,Capacity,Foundry St. 138kV,9/1/2012,2012,System Impact Study,System Impact Study,Other,Other,,,45,,
X1-078,withdrawn,4/28/2011,2011,,4/23/2018,,PJM,Poseidon,,PSEG,middlesex,,,NJ,PJM,Energy,Deans (Poseidon) 500kV,5/1/2020,2020,IA Executed,IA Executed,Unknown,Unknown,,,0,,
AH2-194,active,3/8/2022,2022,,,,PJM,,,PSEG,bergen,,,NJ,PJM,Capacity,Bergen 138kV,4/30/2026,2026,In Progress,Feasibility Study,Gas,Gas,,,0,,
AD2-211,withdrawn,3/30/2018,2018,,3/31/2018,,PJM,,,JCPL,monmouth,,,NJ,PJM,Energy,Great Adventure 34.5 kV,10/1/2018,2018,Withdrawn,Withdrawn,Battery,Battery,,,20,,
AC2-169,withdrawn,3/30/2017,2017,,5/1/2017,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Nortonville 12kV,12/31/2017,2017,Withdrawn,Withdrawn,Solar,Solar,,,4,,
AB2-009,withdrawn,11/30/2015,2015,,10/10/2016,,PJM,,,PSEG,middlesex,,,NJ,PJM,Capacity,Edison 138kV,5/31/2020,2020,Feasibility Study,Feasibility Study,Gas,Gas,,,116,,
AF2-442,withdrawn,3/31/2020,2020,,7/25/2022,,PJM,,,JCPL,sussex,,,NJ,PJM,Energy,Vernon 115 kV,5/31/2023,2023,System Impact Study,System Impact Study,Unknown,Unknown,,,0,,
AH1-078,active,7/30/2021,2021,,,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Paulsboro 69 kV II,9/1/2022,2022,In Progress,Feasibility Study,Gas,Gas,,,0,,
Y3-046,withdrawn,2/28/2013,2013,,6/30/2017,2/13/2015,PJM,Linden Generating Station,,PSEG,union,,,NJ,PJM,Capacity,Linden,3/31/2015,2015,IA Executed,IA Executed,Gas,Gas,,,6,,
AG1-487,active,9/30/2020,2020,,,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Capacity,Gilbert 230 kV,6/1/2024,2024,System Impact Study,System Impact Study,Solar+Battery,Solar,Battery,,20,,
W2-074,withdrawn,7/30/2010,2010,,3/7/2014,,PJM,Hurley Solar Farm,,JCPL,monmouth,,,NJ,PJM,Energy,Bennett 12kV,6/30/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,1,,
W3-104,withdrawn,10/29/2010,2010,,8/15/2011,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Egg Harbor Township 12kV,12/31/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,5,,
AH1-260,active,9/10/2021,2021,,,,PJM,,,PSEG,camden,,,NJ,PJM,Capacity,New Freedom 230 kV,6/30/2025,2025,In Progress,Feasibility Study,Battery,Battery,,,300,,
H07,withdrawn,10/25/2001,2001,,6/11/2002,,PJM,,,AEC,burlington,,,NJ,PJM,Capacity,Salem - East Windsor 500kV,6/1/2004,2004,Feasibility Study,Feasibility Study,Gas,Gas,,,200,,
AB2-107,withdrawn,4/28/2016,2016,,9/30/2016,,PJM,,,PSEG,burlington,,,NJ,PJM,Energy,Burlington 480V,12/31/2016,2016,Not Required,In Progress (unknown study),Gas,Gas,,,0,,
W2-015,withdrawn,5/25/2010,2010,,12/1/2010,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Bridgeton 12kV,12/31/2011,2011,Feasibility Study,Feasibility Study,Solar,Solar,,,10,,
W3-089,withdrawn,10/21/2010,2010,,8/15/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Carneys Point 69kV,12/31/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,20,,
AA2-142,withdrawn,4/30/2015,2015,,2/2/2016,,PJM,,,PSEG,somerset,,,NJ,PJM,Capacity,Branchburg-Deans 500kV,6/1/2021,2021,Feasibility Study,Feasibility Study,Gas,Gas,,,1377,,
S104,withdrawn,7/31/2007,2007,,5/14/2008,,PJM,,,PSEG,union,,,NJ,PJM,Energy,Linden 230kV,6/1/2011,2011,Feasibility Study,Feasibility Study,Unknown,Unknown,,,0,,
AG2-616,active,3/31/2021,2021,,,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Churchtown - Upper Pittsgrove 138 kV,12/31/2023,2023,In Progress,Feasibility Study,Solar,Solar,,,50,,
W3-078,withdrawn,9/30/2010,2010,,10/21/2014,,PJM,East Windsor Solar Farm,,JCPL,mercer,,,NJ,PJM,Capacity,Twin Rivers-Windsor 34.5kV,9/1/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,13,,
V3-011,withdrawn,8/11/2009,2009,,,6/3/2011,PJM,Sussex County Land Fill,,JCPL,sussex,,,NJ,PJM,Capacity,Sussex 12.47kV,6/3/2011,2011,System Impact Study,System Impact Study,Other,Methane,,,3,,
AE2-021,active,12/15/2018,2018,,,,PJM,Atlantic Shores Offshore Wind Project 1,,AEC,atlantic,,,NJ,PJM,Capacity,Cardiff 230 kV II,8/31/2029,2029,IA Executed,IA Executed,Offshore Wind,Offshore Wind,,,605,,
W3-034,withdrawn,8/31/2010,2010,,8/10/2011,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Egg Harbor Township 2,3/1/2012,2012,System Impact Study,System Impact Study,Other,Methane,,,8,,
W3-139,withdrawn,10/29/2010,2010,,1/17/2018,,PJM,Broadway Solar Farm,,JCPL,warren,,,NJ,PJM,Energy,Broadway-Stewartsville #3 34.5kV,5/31/2017,2017,System Impact Study,System Impact Study,Solar,Solar,,,10,,
W1-086,withdrawn,4/29/2010,2010,,1/24/2014,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Millville 2 69kV,10/11/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,20,,
X2-011,withdrawn,5/19/2011,2011,,,9/28/2012,PJM,Elmwood,,PSEG,bergen,,,NJ,PJM,Capacity,Fairlawn 138kV,9/30/2012,2012,IA Executed,IA Executed,Gas,Gas,,,6,,
R07,withdrawn,9/12/2006,2006,,,10/1/2007,PJM,AC Landfill Energy Units 1-3,,AEC,atlantic,,,NJ,PJM,Capacity,Pleasantville,10/1/2007,2007,IA Executed,IA Executed,Other,Methane,,,2,,
AE2-087,withdrawn,2/22/2019,2019,,8/22/2019,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Carlls Corner 12 kV,3/2/2020,2020,Feasibility Study,Feasibility Study,Solar+Battery,Solar,Battery,,5,,
AG1-200,withdrawn,9/21/2020,2020,,2/16/2021,,PJM,,,PSEG,bergen,,,NJ,PJM,Capacity,Kingsland 13 kV,12/1/2021,2021,System Impact Study,System Impact Study,Solar,Solar,,,4,,
AI2-128,active,3/1/2023,2023,,,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Cardiff 230 kV,9/30/2027,2027,In Progress,Feasibility Study,Offshore Wind,Offshore Wind,,,0,,
T63,withdrawn,9/21/2007,2007,,2/7/2008,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Carlls Corner,4/1/2009,2009,Feasibility Study,Feasibility Study,Gas,Gas,,,27,,
AC1-119,withdrawn,10/27/2016,2016,,11/16/2016,,PJM,,,JCPL,middlesex,,,NJ,PJM,Energy,Deep Run,4/30/2017,2017,Withdrawn,Withdrawn,Battery,Battery,,,2,,
AE2-075,withdrawn,2/19/2019,2019,,4/30/2019,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Second Street 12 kV,6/1/2020,2020,Withdrawn,Withdrawn,Solar,Solar,,,4,,
W3-056,withdrawn,9/1/2010,2010,,9/7/2011,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Lumberton 69kV,3/1/2013,2013,System Impact Study,System Impact Study,Solar,Solar,,,8,,
AB2-106,withdrawn,4/28/2016,2016,,6/28/2016,,PJM,,,PSEG,middlesex,,,NJ,PJM,Energy,Pierson Avenue 480V,12/31/2016,2016,Withdrawn,Withdrawn,Gas,Gas,,,0,,
W3-055,withdrawn,9/1/2010,2010,,9/7/2011,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Lumberton 69kV,11/30/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,12,,
AC2-145,withdrawn,3/28/2017,2017,,3/17/2021,,PJM,94-98 Ford,,JCPL,morris,,,NJ,PJM,Energy,Beach Glen 4.8kV,6/1/2018,2018,System Impact Study,System Impact Study,Battery,Battery,,,0,,
AI2-209,active,3/2/2023,2023,,,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington 26kV (CIR Increase),3/29/2023,2023,In Progress,Feasibility Study,Solar,Solar,,,0,,
AF1-105,withdrawn,9/10/2019,2019,,4/17/2023,,PJM,Holly Glen,,JCPL,hunterdon,,,NJ,PJM,Capacity,Glen Gardner 34.5 kV,12/31/2024,2024,IA Executed,IA Executed,Battery,Battery,,,20,,
AA2-049,withdrawn,2/18/2015,2015,,1/6/2020,,PJM,Tinton Falls Solar & Storage Facility,,JCPL,monmouth,,,NJ,PJM,Energy,Atlantic-Oceanview 34kV,6/30/2017,2017,IA Executed,IA Executed,Battery,Battery,,,3,,
W4-063,withdrawn,1/31/2011,2011,,3/12/2019,,PJM,Fishermen's Atlantic City Windfarm (FACW),,AEC,cape may,,,NJ,PJM,Capacity,Huron 69kV,1/27/2019,2019,IA Executed,IA Executed,Offshore Wind,Offshore Wind,,,5,,
W3-174,withdrawn,10/29/2010,2010,,4/15/2013,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Churchtown 230kV 1,6/1/2015,2015,System Impact Study,System Impact Study,Gas,Gas,,,194,,
AF1-303,withdrawn,9/30/2019,2019,,2/18/2020,,PJM,,,JCPL,atlantic,,,NJ,PJM,Capacity,Vernon 115 kV,5/31/2022,2022,Feasibility Study,Feasibility Study,Battery,Battery,,,107,,
W3-041,withdrawn,8/31/2010,2010,,1/2/2013,,PJM,Springfield Solar,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington 26kV,7/1/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,10,,
AE2-069,withdrawn,2/12/2019,2019,,4/10/2019,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington 13 kV,6/1/2020,2020,Withdrawn,Withdrawn,Solar,Solar,,,5,,
W4-031,withdrawn,12/22/2010,2010,,11/23/2015,,PJM,Pattenburg Quarry Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Energy,Perryville 12.5kV,12/31/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,3,,
AC1-197,withdrawn,10/31/2016,2016,,12/3/2018,,PJM,Somerset 480v,,PSEG,somerset,,,NJ,PJM,Energy,Somerset 480v,12/29/2017,2017,System Impact Study,System Impact Study,Gas,Gas,,,0,,
X3-084,withdrawn,10/31/2011,2011,,3/9/2012,,PJM,,,JCPL,sussex,,,NJ,PJM,Capacity,Wantage,12/31/2013,2013,Feasibility Study,Feasibility Study,Solar,Solar,,,4,,
X3-024,withdrawn,8/29/2011,2011,,3/14/2012,,PJM,,,AEC,cape may,,,NJ,PJM,Capacity,Cape May Court House,6/1/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,2,,
W3-031,withdrawn,8/30/2010,2010,,10/27/2010,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Medford 69kV,2/6/2012,2012,Withdrawn,Withdrawn,Solar,Solar,,,20,,
W3-150,withdrawn,10/29/2010,2010,,3/16/2011,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Capacity,Flemington 34.5kV,3/15/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,10,,
AE1-104,active,9/6/2018,2018,,,,PJM,Ocean Wind LLC,,AEC,cape may,,,NJ,PJM,Capacity,BL England 138 kV,2/28/2026,2026,IA Executed,IA Executed,Offshore Wind,Offshore Wind,,,432,,
AB1-093,withdrawn,10/5/2015,2015,,10/12/2015,,PJM,,,RE,bergen,,,NJ,PJM,Energy,Oakland,12/1/2015,2015,Withdrawn,Withdrawn,Gas,Gas,,,1,,
AD1-071,withdrawn,8/31/2017,2017,,11/8/2018,,PJM,Levittown 13kV,,PSEG,burlington,,,NJ,PJM,Capacity,Levittown 13kV,3/31/2019,2019,System Impact Study,System Impact Study,Solar,Solar,,,3,,
AI2-325,active,3/3/2023,2023,,,,PJM,,,JCPL,ocean,,,NJ,PJM,Capacity,Oyster Creek 230 kV,12/31/2024,2024,In Progress,Feasibility Study,Offshore Wind,Offshore Wind,,,0,,
W3-025,withdrawn,8/27/2010,2010,,6/22/2016,,PJM,Saylors Pond Solar Farm,,JCPL,burlington,,,NJ,PJM,Energy,Wrightstown 34.5kV,9/1/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,2,,
W3-057,withdrawn,9/1/2010,2010,,1/5/2016,,PJM,Warfield II,,PSEG,burlington,,,NJ,PJM,Capacity,Lumberton 69kV,10/1/2015,2015,System Impact Study,System Impact Study,Solar,Solar,,,20,,
AF1-238,active,9/27/2019,2019,,,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Sherman Ave - West Vineland 69 kV,5/31/2023,2023,System Impact Study,System Impact Study,Battery,Battery,,,78,,
W3-018,withdrawn,8/12/2010,2010,,8/23/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Deepwater-Woodstown 69kV,12/31/2011,2011,Feasibility Study,Feasibility Study,Solar,Solar,,,60,,
W3-017,withdrawn,8/12/2010,2010,,2/18/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pilesgrove,12/21/2011,2011,Feasibility Study,Feasibility Study,Solar,Solar,,,20,,
W3-016,withdrawn,8/12/2010,2010,,2/18/2011,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Pilesgrove,12/31/2011,2011,Feasibility Study,Feasibility Study,Solar,Solar,,,20,,
AG2-627,active,3/31/2021,2021,,,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Woodstown-High Street 69 kV,6/30/2024,2024,In Progress,Feasibility Study,Solar+Battery,Solar,Battery,,60,,
X1-106,withdrawn,4/29/2011,2011,,4/11/2012,,PJM,,,JCPL,sussex,,,NJ,PJM,Capacity,Sussex,1/31/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,17,,
AA1-075,withdrawn,10/21/2014,2014,,5/29/2015,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Huron 23kV,11/1/2015,2015,System Impact Study,System Impact Study,Gas,Gas,,,8,,
AH1-067,active,7/27/2021,2021,,,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Minotola 12.47 kV,12/10/2023,2023,In Progress,Feasibility Study,Solar,Solar,,,9,,
X1-021,withdrawn,2/28/2011,2011,,10/27/2017,,PJM,Deptford Solar,,PSEG,burlington,,,NJ,PJM,Capacity,Deptford 13kV,9/1/2017,2017,System Impact Study,System Impact Study,Solar,Solar,,,5,,
AE2-162,withdrawn,3/15/2019,2019,,5/6/2019,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Lumberton 13.2 kV,3/2/2020,2020,Withdrawn,Withdrawn,Solar+Battery,Solar,Battery,,4,,
AD2-204,withdrawn,3/30/2018,2018,,4/2/2018,,PJM,,,PSEG,burlington,,,NJ,PJM,Capacity,Burlington 26 kV,5/31/2019,2019,Withdrawn,Withdrawn,Solar,Solar,,,5,,
AA2-011,withdrawn,11/24/2014,2014,,9/9/2015,,PJM,,,AEC,camden,,,NJ,PJM,Capacity,Winslow Township,6/1/2016,2016,Feasibility Study,Feasibility Study,Solar,Solar,,,4,,
W4-021,withdrawn,11/30/2010,2010,,9/11/2013,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Atlantic-South River 230kV,6/1/2015,2015,Facility Study,Facility Study,Gas,Gas,,,738,,
AH1-411,active,9/10/2021,2021,,,,PJM,,,JCPL,warren,,,NJ,PJM,Energy,Phillipsburg - Ingersol Rand 34.5 kV,9/8/2022,2022,In Progress,Feasibility Study,Solar,Solar,,,6,,
W3-058,withdrawn,9/10/2010,2010,,7/24/2013,,PJM,,,AEC,cape may,,,NJ,PJM,Capacity,Rio Grande 12kV,7/1/2012,2012,System Impact Study,System Impact Study,Solar,Solar,,,10,,
AE2-056,withdrawn,1/31/2019,2019,,8/8/2022,,PJM,Willow Brook Road Solar I,,JCPL,monmouth,,,NJ,PJM,Capacity,Howell 12.47 kV Solar I,5/1/2022,2022,System Impact Study,System Impact Study,Solar,Solar,,,3,,
AE2-015,withdrawn,11/26/2018,2018,,8/15/2019,,PJM,,,JCPL,burlington,,,NJ,PJM,Capacity,Cookstown-New Lisbon 34.5 kV,6/30/2020,2020,Feasibility Study,Feasibility Study,Solar,Solar,,,5,,
W2-021,withdrawn,5/28/2010,2010,,8/28/2012,,PJM,,,PSEG,camden,,,NJ,PJM,Capacity,Deptford 13kV,8/30/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,5,,
W1-091,withdrawn,4/29/2010,2010,,8/25/2010,,PJM,,,AEC,camden,,,NJ,PJM,Capacity,Berlin 12kV,4/25/2011,2011,Feasibility Study,Feasibility Study,Solar,Solar,,,3,,
AE1-020,active,5/22/2018,2018,,,,PJM,Ocean Wind,,JCPL,ocean,,,NJ,PJM,Capacity,Oyster Creek 230 kV,2/28/2026,2026,IA Executed,IA Executed,Offshore Wind,Offshore Wind,,,816,,
W4-099,withdrawn,1/31/2011,2011,,2/22/2011,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,U.S. Silica #2 69kV,12/31/2011,2011,Withdrawn,Withdrawn,Solar,Solar,,,10,,
AF2-192,active,3/23/2020,2020,,,,PJM,Barbertown Solar,,JCPL,hunterdon,,,NJ,PJM,Capacity,Frenchtown Solar-West Flemington 34.5 kV,6/30/2026,2026,IA Executed,IA Executed,Solar,Solar,,,7,,
S16,withdrawn,3/19/2007,2007,,12/4/2007,,PJM,,,JCPL,hunterdon,,,NJ,PJM,Energy,Gilbert-Glen Gardner 230kV,6/1/2009,2009,System Impact Study,System Impact Study,Unknown,Unknown,,,0,,
W2-090,withdrawn,7/30/2010,2010,,1/19/2016,,PJM,Stacy Haines Road,,PSEG,burlington,,,NJ,PJM,Capacity,Lumberton 230kV,12/31/2016,2016,System Impact Study,System Impact Study,Solar,Solar,,,20,,
AG1-001,active,4/3/2020,2020,,,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,US Silica-Unimin 69 kV,3/1/2023,2023,System Impact Study,System Impact Study,Solar,Solar,,,31,,
W4-054,withdrawn,1/26/2011,2011,,5/24/2011,,PJM,,,AEC,gloucester,,,NJ,PJM,Capacity,Williamstown 12kV,5/1/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,12,,
AE1-043,withdrawn,7/3/2018,2018,,7/25/2018,,PJM,,,AEC,gloucester,,,NJ,PJM,Energy,Clayton-Woodstown 12 kV,11/1/2018,2018,Withdrawn,Withdrawn,Solar,Solar,,,1,,
T185,withdrawn,1/31/2008,2008,,6/19/2008,,PJM,,,AEC,cape may,,,NJ,PJM,Capacity,Lewis,4/1/2011,2011,Feasibility Study,Feasibility Study,Offshore Wind,Offshore Wind,,,20,,
X1-094,withdrawn,4/29/2011,2011,,9/18/2015,,PJM,Mount Olive Solar Farm,,JCPL,morris,,,NJ,PJM,Capacity,Flanders-Saxton Fall 34kV,12/31/2015,2015,Facility Study,Facility Study,Solar,Solar,,,17,,
AG2-624,active,3/31/2021,2021,,,,PJM,,,JCPL,warren,,,NJ,PJM,Capacity,Pequest River-Furnace Brook Tap 34.5 kV,4/30/2021,2021,In Progress,Feasibility Study,Solar,Solar,,,20,,
AB2-061,withdrawn,3/29/2016,2016,,5/12/2017,,PJM,Meadow Road Solar,,PSEG,middlesex,,,NJ,PJM,Capacity,Meadow Road 13kV,6/30/2018,2018,System Impact Study,System Impact Study,Solar,Solar,,,3,,
W4-053,withdrawn,1/24/2011,2011,,10/20/2015,,PJM,Green Power West Amwell Solar Farm,,JCPL,hunterdon,,,NJ,PJM,Energy,Rocktown 4.8kV,12/31/2014,2014,System Impact Study,System Impact Study,Solar,Solar,,,2,,
AB1-034,withdrawn,8/12/2015,2015,,4/8/2016,,PJM,,,JCPL,ocean,,,NJ,PJM,Energy,Maintou 34.5kV,9/1/2015,2015,System Impact Study,System Impact Study,Gas,Gas,,,1,,
AE1-046,withdrawn,7/11/2018,2018,,9/20/2019,,PJM,,,AEC,atlantic,,,NJ,PJM,Capacity,Minotola 12 kV II,12/31/2019,2019,System Impact Study,System Impact Study,Solar,Solar,,,3,,
AD2-025,withdrawn,12/5/2017,2017,,,,PJM,Hillsborough Storage,,PSEG,somerset,,,NJ,PJM,Energy,Hillsborough 13 kV,12/31/2023,2023,System Impact Study,System Impact Study,Battery,Battery,,,2,,
S04,withdrawn,2/13/2007,2007,,11/1/2007,,PJM,,,PSEG,essex,,,NJ,PJM,Capacity,Essex 230kV,7/1/2010,2010,Feasibility Study,Feasibility Study,Gas,Gas,,,633,,
A52,withdrawn,2/3/1999,1999,,3/17/2004,,PJM,,,PSEG,union,,,NJ,PJM,Energy,Linden,6/1/2005,2005,System Impact Study,System Impact Study,Gas,Gas,,,180,,
AD2-165,withdrawn,3/26/2018,2018,,2/10/2020,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,South River II 230kV,5/1/2021,2021,System Impact Study,System Impact Study,Gas+Battery,Gas,Battery,,105,105,
W4-027,withdrawn,12/15/2010,2010,,5/20/2016,,PJM,Minotola 2 Solar Facility,,AEC,atlantic,,,NJ,PJM,Capacity,Minotola 12kV,6/1/2018,2018,Facility Study,Facility Study,Solar,Solar,,,8,,
W2-100,withdrawn,7/30/2010,2010,,11/19/2010,,PJM,,,AEC,salem,,,NJ,PJM,Capacity,Quinton Township,6/1/2012,2012,Feasibility Study,Feasibility Study,Solar,Solar,,,10,,
AC1-205,withdrawn,10/31/2016,2016,,11/17/2016,,PJM,,,JCPL,middlesex,,,NJ,PJM,Capacity,Madison Park,12/29/2017,2017,Withdrawn,Withdrawn,Solar,Solar,,,10,,
W1-089,withdrawn,4/29/2010,2010,,1/24/2014,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,Newport 69kV,1/7/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,18,,
AB2-110,withdrawn,4/28/2016,2016,,3/27/2017,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Englishtown-Millhurst 34.5kV,4/19/2017,2017,Feasibility Study,Feasibility Study,Solar,Solar,,,11,,
W2-024,withdrawn,5/28/2010,2010,,11/29/2011,,PJM,,,PSEG,middlesex,,,NJ,PJM,Capacity,Kearny 138kV,5/31/2014,2014,Feasibility Study,Feasibility Study,Gas,Gas,,,625,,
AJ1-015,active,6/2/2023,2023,,,,PJM,,,JCPL,monmouth,,,NJ,PJM,Capacity,Larrabee Collector 230 kV,5/1/2030,2030,In Progress,Feasibility Study,Offshore Wind,Offshore Wind,,,1342,,
AC2-134,withdrawn,3/27/2017,2017,,10/24/2017,,PJM,,,JCPL,sussex,,,NJ,PJM,Capacity,Hamburg 34.5kV,12/31/2018,2018,System Impact Study,System Impact Study,Solar,Solar,,,9,,
W2-020,withdrawn,5/28/2010,2010,,8/28/2012,,PJM,,,PSEG,camden,,,NJ,PJM,Capacity,Deptford 13kV,8/30/2011,2011,System Impact Study,System Impact Study,Solar,Solar,,,5,,
AG1-300,withdrawn,9/29/2020,2020,,10/1/2021,,PJM,,,AEC,cumberland,,,NJ,PJM,Capacity,U.S Silica II 12.47 kV,12/31/2021,2021,System Impact Study,System Impact Study,Solar,Solar,,,3,,
T84,withdrawn,10/15/2007,2007,,10/15/2012,,PJM,,,AEC,cape may,,,NJ,PJM,Capacity,Corson 138kV,6/1/2015,2015,System Impact Study,System Impact Study,Offshore Wind,Offshore Wind,,,350,,
